doy,VWC,depth,Plot,Trt
164,27.3375,15,15,dry w/ deluge
164,27.25875,20,15,dry w/ deluge
164,33.699375,25,15,dry w/ deluge
164,40.14,30,15,dry w/ deluge
164,41.444375,35,15,dry w/ deluge
164,42.74875,40,15,dry w/ deluge
164,41.6525,45,15,dry w/ deluge
164,40.55625,50,15,dry w/ deluge
164,37.2925,55,15,dry w/ deluge
164,34.02875,60,15,dry w/ deluge
164,29.505,65,15,dry w/ deluge
164,24.98125,70,15,dry w/ deluge
164,26.92375,75,15,dry w/ deluge
164,28.86625,80,15,dry w/ deluge
164,29.068125,85,15,dry w/ deluge
164,29.27,90,15,dry w/ deluge
165,26.745,10,15,dry w/ deluge
165,26.63,15,15,dry w/ deluge
165,26.515,20,15,dry w/ deluge
165,33.0025,25,15,dry w/ deluge
165,39.49,30,15,dry w/ deluge
165,40.9325,35,15,dry w/ deluge
165,42.375,40,15,dry w/ deluge
165,41.3,45,15,dry w/ deluge
165,40.225,50,15,dry w/ deluge
165,37.1,55,15,dry w/ deluge
165,33.975,60,15,dry w/ deluge
165,29.545,65,15,dry w/ deluge
165,25.115,70,15,dry w/ deluge
165,27.03,75,15,dry w/ deluge
165,28.945,80,15,dry w/ deluge
165,29.1575,85,15,dry w/ deluge
165,29.37,90,15,dry w/ deluge
166,26.07375,10,15,dry w/ deluge
166,25.9225,15,15,dry w/ deluge
166,25.77125,20,15,dry w/ deluge
166,32.305625,25,15,dry w/ deluge
166,38.84,30,15,dry w/ deluge
166,40.420625,35,15,dry w/ deluge
166,42.00125,40,15,dry w/ deluge
166,40.9475,45,15,dry w/ deluge
166,39.89375,50,15,dry w/ deluge
166,36.9075,55,15,dry w/ deluge
166,33.92125,60,15,dry w/ deluge
166,29.585,65,15,dry w/ deluge
166,25.24875,70,15,dry w/ deluge
166,27.13625,75,15,dry w/ deluge
166,29.02375,80,15,dry w/ deluge
166,29.246875,85,15,dry w/ deluge
166,29.47,90,15,dry w/ deluge
167,25.4025,10,15,dry w/ deluge
167,25.215,15,15,dry w/ deluge
167,25.0275,20,15,dry w/ deluge
167,31.60875,25,15,dry w/ deluge
167,38.19,30,15,dry w/ deluge
167,39.90875,35,15,dry w/ deluge
167,41.6275,40,15,dry w/ deluge
167,40.595,45,15,dry w/ deluge
167,39.5625,50,15,dry w/ deluge
167,36.715,55,15,dry w/ deluge
167,33.8675,60,15,dry w/ deluge
167,29.625,65,15,dry w/ deluge
167,25.3825,70,15,dry w/ deluge
167,27.2425,75,15,dry w/ deluge
167,29.1025,80,15,dry w/ deluge
167,29.33625,85,15,dry w/ deluge
167,29.57,90,15,dry w/ deluge
168,24.73125,10,15,dry w/ deluge
168,24.5075,15,15,dry w/ deluge
168,24.28375,20,15,dry w/ deluge
168,30.911875,25,15,dry w/ deluge
168,37.54,30,15,dry w/ deluge
168,39.396875,35,15,dry w/ deluge
168,41.25375,40,15,dry w/ deluge
168,40.2425,45,15,dry w/ deluge
168,39.23125,50,15,dry w/ deluge
168,36.5225,55,15,dry w/ deluge
168,33.81375,60,15,dry w/ deluge
168,29.665,65,15,dry w/ deluge
168,25.51625,70,15,dry w/ deluge
168,27.34875,75,15,dry w/ deluge
168,29.18125,80,15,dry w/ deluge
168,29.425625,85,15,dry w/ deluge
168,29.67,90,15,dry w/ deluge
169,24.06,10,15,dry w/ deluge
169,23.8,15,15,dry w/ deluge
169,23.54,20,15,dry w/ deluge
169,30.215,25,15,dry w/ deluge
169,36.89,30,15,dry w/ deluge
169,38.885,35,15,dry w/ deluge
169,40.88,40,15,dry w/ deluge
169,39.89,45,15,dry w/ deluge
169,38.9,50,15,dry w/ deluge
169,36.33,55,15,dry w/ deluge
169,33.76,60,15,dry w/ deluge
169,29.705,65,15,dry w/ deluge
169,25.65,70,15,dry w/ deluge
169,27.455,75,15,dry w/ deluge
169,29.26,80,15,dry w/ deluge
169,29.515,85,15,dry w/ deluge
169,29.77,90,15,dry w/ deluge
170,23.23833333,10,15,dry w/ deluge
170,22.9,15,15,dry w/ deluge
170,22.56166667,20,15,dry w/ deluge
170,29.50583333,25,15,dry w/ deluge
170,36.45,30,15,dry w/ deluge
170,38.34333333,35,15,dry w/ deluge
170,40.23666667,40,15,dry w/ deluge
170,39.38,45,15,dry w/ deluge
170,38.52333333,50,15,dry w/ deluge
170,36.09083333,55,15,dry w/ deluge
170,33.65833333,60,15,dry w/ deluge
170,29.685,65,15,dry w/ deluge
170,25.71166667,70,15,dry w/ deluge
170,27.51416667,75,15,dry w/ deluge
170,29.31666667,80,15,dry w/ deluge
170,29.5775,85,15,dry w/ deluge
170,29.83833333,90,15,dry w/ deluge
171,22.41666667,10,15,dry w/ deluge
171,22,15,15,dry w/ deluge
171,21.58333333,20,15,dry w/ deluge
171,28.79666667,25,15,dry w/ deluge
171,36.01,30,15,dry w/ deluge
171,37.80166667,35,15,dry w/ deluge
171,39.59333333,40,15,dry w/ deluge
171,38.87,45,15,dry w/ deluge
171,38.14666667,50,15,dry w/ deluge
171,35.85166667,55,15,dry w/ deluge
171,33.55666667,60,15,dry w/ deluge
171,29.665,65,15,dry w/ deluge
171,25.77333333,70,15,dry w/ deluge
171,27.57333333,75,15,dry w/ deluge
171,29.37333333,80,15,dry w/ deluge
171,29.64,85,15,dry w/ deluge
171,29.90666667,90,15,dry w/ deluge
172,21.595,10,15,dry w/ deluge
172,21.1,15,15,dry w/ deluge
172,20.605,20,15,dry w/ deluge
172,28.0875,25,15,dry w/ deluge
172,35.57,30,15,dry w/ deluge
172,37.26,35,15,dry w/ deluge
172,38.95,40,15,dry w/ deluge
172,38.36,45,15,dry w/ deluge
172,37.77,50,15,dry w/ deluge
172,35.6125,55,15,dry w/ deluge
172,33.455,60,15,dry w/ deluge
172,29.645,65,15,dry w/ deluge
172,25.835,70,15,dry w/ deluge
172,27.6325,75,15,dry w/ deluge
172,29.43,80,15,dry w/ deluge
172,29.7025,85,15,dry w/ deluge
172,29.975,90,15,dry w/ deluge
173,20.77333333,10,15,dry w/ deluge
173,20.2,15,15,dry w/ deluge
173,19.62666667,20,15,dry w/ deluge
173,27.37833333,25,15,dry w/ deluge
173,35.13,30,15,dry w/ deluge
173,36.71833333,35,15,dry w/ deluge
173,38.30666667,40,15,dry w/ deluge
173,37.85,45,15,dry w/ deluge
173,37.39333333,50,15,dry w/ deluge
173,35.37333333,55,15,dry w/ deluge
173,33.35333333,60,15,dry w/ deluge
173,29.625,65,15,dry w/ deluge
173,25.89666667,70,15,dry w/ deluge
173,27.69166667,75,15,dry w/ deluge
173,29.48666667,80,15,dry w/ deluge
173,29.765,85,15,dry w/ deluge
173,30.04333333,90,15,dry w/ deluge
174,19.95166667,10,15,dry w/ deluge
174,19.3,15,15,dry w/ deluge
174,18.64833333,20,15,dry w/ deluge
174,26.66916667,25,15,dry w/ deluge
174,34.69,30,15,dry w/ deluge
174,36.17666667,35,15,dry w/ deluge
174,37.66333333,40,15,dry w/ deluge
174,37.34,45,15,dry w/ deluge
174,37.01666667,50,15,dry w/ deluge
174,35.13416667,55,15,dry w/ deluge
174,33.25166667,60,15,dry w/ deluge
174,29.605,65,15,dry w/ deluge
174,25.95833333,70,15,dry w/ deluge
174,27.75083333,75,15,dry w/ deluge
174,29.54333333,80,15,dry w/ deluge
174,29.8275,85,15,dry w/ deluge
174,30.11166667,90,15,dry w/ deluge
175,19.13,10,15,dry w/ deluge
175,18.4,15,15,dry w/ deluge
175,17.67,20,15,dry w/ deluge
175,25.96,25,15,dry w/ deluge
175,34.25,30,15,dry w/ deluge
175,35.635,35,15,dry w/ deluge
175,37.02,40,15,dry w/ deluge
175,36.83,45,15,dry w/ deluge
175,36.64,50,15,dry w/ deluge
175,34.895,55,15,dry w/ deluge
175,33.15,60,15,dry w/ deluge
175,29.585,65,15,dry w/ deluge
175,26.02,70,15,dry w/ deluge
175,27.81,75,15,dry w/ deluge
175,29.6,80,15,dry w/ deluge
175,29.89,85,15,dry w/ deluge
175,30.18,90,15,dry w/ deluge
176,21.99142857,10,15,dry w/ deluge
176,21.04642857,15,15,dry w/ deluge
176,20.10142857,20,15,dry w/ deluge
176,27.59214286,25,15,dry w/ deluge
176,35.08285714,30,15,dry w/ deluge
176,36.18071429,35,15,dry w/ deluge
176,37.27857143,40,15,dry w/ deluge
176,36.89142857,45,15,dry w/ deluge
176,36.50428571,50,15,dry w/ deluge
176,34.76285714,55,15,dry w/ deluge
176,33.02142857,60,15,dry w/ deluge
176,29.50928571,65,15,dry w/ deluge
176,25.99714286,70,15,dry w/ deluge
176,27.78214286,75,15,dry w/ deluge
176,29.56714286,80,15,dry w/ deluge
176,29.83642857,85,15,dry w/ deluge
176,30.10571429,90,15,dry w/ deluge
177,24.85285714,10,15,dry w/ deluge
177,23.69285714,15,15,dry w/ deluge
177,22.53285714,20,15,dry w/ deluge
177,29.22428571,25,15,dry w/ deluge
177,35.91571429,30,15,dry w/ deluge
177,36.72642857,35,15,dry w/ deluge
177,37.53714286,40,15,dry w/ deluge
177,36.95285714,45,15,dry w/ deluge
177,36.36857143,50,15,dry w/ deluge
177,34.63071429,55,15,dry w/ deluge
177,32.89285714,60,15,dry w/ deluge
177,29.43357143,65,15,dry w/ deluge
177,25.97428571,70,15,dry w/ deluge
177,27.75428571,75,15,dry w/ deluge
177,29.53428571,80,15,dry w/ deluge
177,29.78285714,85,15,dry w/ deluge
177,30.03142857,90,15,dry w/ deluge
178,27.71428571,10,15,dry w/ deluge
178,26.33928571,15,15,dry w/ deluge
178,24.96428571,20,15,dry w/ deluge
178,30.85642857,25,15,dry w/ deluge
178,36.74857143,30,15,dry w/ deluge
178,37.27214286,35,15,dry w/ deluge
178,37.79571429,40,15,dry w/ deluge
178,37.01428571,45,15,dry w/ deluge
178,36.23285714,50,15,dry w/ deluge
178,34.49857143,55,15,dry w/ deluge
178,32.76428571,60,15,dry w/ deluge
178,29.35785714,65,15,dry w/ deluge
178,25.95142857,70,15,dry w/ deluge
178,27.72642857,75,15,dry w/ deluge
178,29.50142857,80,15,dry w/ deluge
178,29.72928571,85,15,dry w/ deluge
178,29.95714286,90,15,dry w/ deluge
179,30.57571429,10,15,dry w/ deluge
179,28.98571429,15,15,dry w/ deluge
179,27.39571429,20,15,dry w/ deluge
179,32.48857143,25,15,dry w/ deluge
179,37.58142857,30,15,dry w/ deluge
179,37.81785714,35,15,dry w/ deluge
179,38.05428571,40,15,dry w/ deluge
179,37.07571429,45,15,dry w/ deluge
179,36.09714286,50,15,dry w/ deluge
179,34.36642857,55,15,dry w/ deluge
179,32.63571429,60,15,dry w/ deluge
179,29.28214286,65,15,dry w/ deluge
179,25.92857143,70,15,dry w/ deluge
179,27.69857143,75,15,dry w/ deluge
179,29.46857143,80,15,dry w/ deluge
179,29.67571429,85,15,dry w/ deluge
179,29.88285714,90,15,dry w/ deluge
180,33.43714286,10,15,dry w/ deluge
180,31.63214286,15,15,dry w/ deluge
180,29.82714286,20,15,dry w/ deluge
180,34.12071429,25,15,dry w/ deluge
180,38.41428571,30,15,dry w/ deluge
180,38.36357143,35,15,dry w/ deluge
180,38.31285714,40,15,dry w/ deluge
180,37.13714286,45,15,dry w/ deluge
180,35.96142857,50,15,dry w/ deluge
180,34.23428571,55,15,dry w/ deluge
180,32.50714286,60,15,dry w/ deluge
180,29.20642857,65,15,dry w/ deluge
180,25.90571429,70,15,dry w/ deluge
180,27.67071429,75,15,dry w/ deluge
180,29.43571429,80,15,dry w/ deluge
180,29.62214286,85,15,dry w/ deluge
180,29.80857143,90,15,dry w/ deluge
181,36.29857143,10,15,dry w/ deluge
181,34.27857143,15,15,dry w/ deluge
181,32.25857143,20,15,dry w/ deluge
181,35.75285714,25,15,dry w/ deluge
181,39.24714286,30,15,dry w/ deluge
181,38.90928571,35,15,dry w/ deluge
181,38.57142857,40,15,dry w/ deluge
181,37.19857143,45,15,dry w/ deluge
181,35.82571429,50,15,dry w/ deluge
181,34.10214286,55,15,dry w/ deluge
181,32.37857143,60,15,dry w/ deluge
181,29.13071429,65,15,dry w/ deluge
181,25.88285714,70,15,dry w/ deluge
181,27.64285714,75,15,dry w/ deluge
181,29.40285714,80,15,dry w/ deluge
181,29.56857143,85,15,dry w/ deluge
181,29.73428571,90,15,dry w/ deluge
182,39.16,10,15,dry w/ deluge
182,36.925,15,15,dry w/ deluge
182,34.69,20,15,dry w/ deluge
182,37.385,25,15,dry w/ deluge
182,40.08,30,15,dry w/ deluge
182,39.455,35,15,dry w/ deluge
182,38.83,40,15,dry w/ deluge
182,37.26,45,15,dry w/ deluge
182,35.69,50,15,dry w/ deluge
182,33.97,55,15,dry w/ deluge
182,32.25,60,15,dry w/ deluge
182,29.055,65,15,dry w/ deluge
182,25.86,70,15,dry w/ deluge
182,27.615,75,15,dry w/ deluge
182,29.37,80,15,dry w/ deluge
182,29.515,85,15,dry w/ deluge
182,29.66,90,15,dry w/ deluge
183,38.60875,10,15,dry w/ deluge
183,36.783125,15,15,dry w/ deluge
183,34.9575,20,15,dry w/ deluge
183,37.585625,25,15,dry w/ deluge
183,40.21375,30,15,dry w/ deluge
183,39.6,35,15,dry w/ deluge
183,38.98625,40,15,dry w/ deluge
183,37.38125,45,15,dry w/ deluge
183,35.77625,50,15,dry w/ deluge
183,34.073125,55,15,dry w/ deluge
183,32.37,60,15,dry w/ deluge
183,29.173125,65,15,dry w/ deluge
183,25.97625,70,15,dry w/ deluge
183,27.734375,75,15,dry w/ deluge
183,29.4925,80,15,dry w/ deluge
183,29.66,85,15,dry w/ deluge
183,29.8275,90,15,dry w/ deluge
184,38.0575,10,15,dry w/ deluge
184,36.64125,15,15,dry w/ deluge
184,35.225,20,15,dry w/ deluge
184,37.78625,25,15,dry w/ deluge
184,40.3475,30,15,dry w/ deluge
184,39.745,35,15,dry w/ deluge
184,39.1425,40,15,dry w/ deluge
184,37.5025,45,15,dry w/ deluge
184,35.8625,50,15,dry w/ deluge
184,34.17625,55,15,dry w/ deluge
184,32.49,60,15,dry w/ deluge
184,29.29125,65,15,dry w/ deluge
184,26.0925,70,15,dry w/ deluge
184,27.85375,75,15,dry w/ deluge
184,29.615,80,15,dry w/ deluge
184,29.805,85,15,dry w/ deluge
184,29.995,90,15,dry w/ deluge
185,37.50625,10,15,dry w/ deluge
185,36.499375,15,15,dry w/ deluge
185,35.4925,20,15,dry w/ deluge
185,37.986875,25,15,dry w/ deluge
185,40.48125,30,15,dry w/ deluge
185,39.89,35,15,dry w/ deluge
185,39.29875,40,15,dry w/ deluge
185,37.62375,45,15,dry w/ deluge
185,35.94875,50,15,dry w/ deluge
185,34.279375,55,15,dry w/ deluge
185,32.61,60,15,dry w/ deluge
185,29.409375,65,15,dry w/ deluge
185,26.20875,70,15,dry w/ deluge
185,27.973125,75,15,dry w/ deluge
185,29.7375,80,15,dry w/ deluge
185,29.95,85,15,dry w/ deluge
185,30.1625,90,15,dry w/ deluge
186,36.955,10,15,dry w/ deluge
186,36.3575,15,15,dry w/ deluge
186,35.76,20,15,dry w/ deluge
186,38.1875,25,15,dry w/ deluge
186,40.615,30,15,dry w/ deluge
186,40.035,35,15,dry w/ deluge
186,39.455,40,15,dry w/ deluge
186,37.745,45,15,dry w/ deluge
186,36.035,50,15,dry w/ deluge
186,34.3825,55,15,dry w/ deluge
186,32.73,60,15,dry w/ deluge
186,29.5275,65,15,dry w/ deluge
186,26.325,70,15,dry w/ deluge
186,28.0925,75,15,dry w/ deluge
186,29.86,80,15,dry w/ deluge
186,30.095,85,15,dry w/ deluge
186,30.33,90,15,dry w/ deluge
187,36.40375,10,15,dry w/ deluge
187,36.215625,15,15,dry w/ deluge
187,36.0275,20,15,dry w/ deluge
187,38.388125,25,15,dry w/ deluge
187,40.74875,30,15,dry w/ deluge
187,40.18,35,15,dry w/ deluge
187,39.61125,40,15,dry w/ deluge
187,37.86625,45,15,dry w/ deluge
187,36.12125,50,15,dry w/ deluge
187,34.485625,55,15,dry w/ deluge
187,32.85,60,15,dry w/ deluge
187,29.645625,65,15,dry w/ deluge
187,26.44125,70,15,dry w/ deluge
187,28.211875,75,15,dry w/ deluge
187,29.9825,80,15,dry w/ deluge
187,30.24,85,15,dry w/ deluge
187,30.4975,90,15,dry w/ deluge
188,35.8525,10,15,dry w/ deluge
188,36.07375,15,15,dry w/ deluge
188,36.295,20,15,dry w/ deluge
188,38.58875,25,15,dry w/ deluge
188,40.8825,30,15,dry w/ deluge
188,40.325,35,15,dry w/ deluge
188,39.7675,40,15,dry w/ deluge
188,37.9875,45,15,dry w/ deluge
188,36.2075,50,15,dry w/ deluge
188,34.58875,55,15,dry w/ deluge
188,32.97,60,15,dry w/ deluge
188,29.76375,65,15,dry w/ deluge
188,26.5575,70,15,dry w/ deluge
188,28.33125,75,15,dry w/ deluge
188,30.105,80,15,dry w/ deluge
188,30.385,85,15,dry w/ deluge
188,30.665,90,15,dry w/ deluge
189,35.30125,10,15,dry w/ deluge
189,35.931875,15,15,dry w/ deluge
189,36.5625,20,15,dry w/ deluge
189,38.789375,25,15,dry w/ deluge
189,41.01625,30,15,dry w/ deluge
189,40.47,35,15,dry w/ deluge
189,39.92375,40,15,dry w/ deluge
189,38.10875,45,15,dry w/ deluge
189,36.29375,50,15,dry w/ deluge
189,34.691875,55,15,dry w/ deluge
189,33.09,60,15,dry w/ deluge
189,29.881875,65,15,dry w/ deluge
189,26.67375,70,15,dry w/ deluge
189,28.450625,75,15,dry w/ deluge
189,30.2275,80,15,dry w/ deluge
189,30.53,85,15,dry w/ deluge
189,30.8325,90,15,dry w/ deluge
190,34.75,10,15,dry w/ deluge
190,35.79,15,15,dry w/ deluge
190,36.83,20,15,dry w/ deluge
190,38.99,25,15,dry w/ deluge
190,41.15,30,15,dry w/ deluge
190,40.615,35,15,dry w/ deluge
190,40.08,40,15,dry w/ deluge
190,38.23,45,15,dry w/ deluge
190,36.38,50,15,dry w/ deluge
190,34.795,55,15,dry w/ deluge
190,33.21,60,15,dry w/ deluge
190,30,65,15,dry w/ deluge
190,26.79,70,15,dry w/ deluge
190,28.57,75,15,dry w/ deluge
190,30.35,80,15,dry w/ deluge
190,30.675,85,15,dry w/ deluge
190,31,90,15,dry w/ deluge
191,33.49666667,10,15,dry w/ deluge
191,34.39583333,15,15,dry w/ deluge
191,35.295,20,15,dry w/ deluge
191,37.8675,25,15,dry w/ deluge
191,40.44,30,15,dry w/ deluge
191,40.02666667,35,15,dry w/ deluge
191,39.61333333,40,15,dry w/ deluge
191,37.85083333,45,15,dry w/ deluge
191,36.08833333,50,15,dry w/ deluge
191,34.56916667,55,15,dry w/ deluge
191,33.05,60,15,dry w/ deluge
191,29.90583333,65,15,dry w/ deluge
191,26.76166667,70,15,dry w/ deluge
191,28.57583333,75,15,dry w/ deluge
191,30.39,80,15,dry w/ deluge
191,30.7,85,15,dry w/ deluge
191,31.01,90,15,dry w/ deluge
192,32.24333333,10,15,dry w/ deluge
192,33.00166667,15,15,dry w/ deluge
192,33.76,20,15,dry w/ deluge
192,36.745,25,15,dry w/ deluge
192,39.73,30,15,dry w/ deluge
192,39.43833333,35,15,dry w/ deluge
192,39.14666667,40,15,dry w/ deluge
192,37.47166667,45,15,dry w/ deluge
192,35.79666667,50,15,dry w/ deluge
192,34.34333333,55,15,dry w/ deluge
192,32.89,60,15,dry w/ deluge
192,29.81166667,65,15,dry w/ deluge
192,26.73333333,70,15,dry w/ deluge
192,28.58166667,75,15,dry w/ deluge
192,30.43,80,15,dry w/ deluge
192,30.725,85,15,dry w/ deluge
192,31.02,90,15,dry w/ deluge
193,30.99,10,15,dry w/ deluge
193,31.6075,15,15,dry w/ deluge
193,32.225,20,15,dry w/ deluge
193,35.6225,25,15,dry w/ deluge
193,39.02,30,15,dry w/ deluge
193,38.85,35,15,dry w/ deluge
193,38.68,40,15,dry w/ deluge
193,37.0925,45,15,dry w/ deluge
193,35.505,50,15,dry w/ deluge
193,34.1175,55,15,dry w/ deluge
193,32.73,60,15,dry w/ deluge
193,29.7175,65,15,dry w/ deluge
193,26.705,70,15,dry w/ deluge
193,28.5875,75,15,dry w/ deluge
193,30.47,80,15,dry w/ deluge
193,30.75,85,15,dry w/ deluge
193,31.03,90,15,dry w/ deluge
194,29.73666667,10,15,dry w/ deluge
194,30.21333333,15,15,dry w/ deluge
194,30.69,20,15,dry w/ deluge
194,34.5,25,15,dry w/ deluge
194,38.31,30,15,dry w/ deluge
194,38.26166667,35,15,dry w/ deluge
194,38.21333333,40,15,dry w/ deluge
194,36.71333333,45,15,dry w/ deluge
194,35.21333333,50,15,dry w/ deluge
194,33.89166667,55,15,dry w/ deluge
194,32.57,60,15,dry w/ deluge
194,29.62333333,65,15,dry w/ deluge
194,26.67666667,70,15,dry w/ deluge
194,28.59333333,75,15,dry w/ deluge
194,30.51,80,15,dry w/ deluge
194,30.775,85,15,dry w/ deluge
194,31.04,90,15,dry w/ deluge
195,28.48333333,10,15,dry w/ deluge
195,28.81916667,15,15,dry w/ deluge
195,29.155,20,15,dry w/ deluge
195,33.3775,25,15,dry w/ deluge
195,37.6,30,15,dry w/ deluge
195,37.67333333,35,15,dry w/ deluge
195,37.74666667,40,15,dry w/ deluge
195,36.33416667,45,15,dry w/ deluge
195,34.92166667,50,15,dry w/ deluge
195,33.66583333,55,15,dry w/ deluge
195,32.41,60,15,dry w/ deluge
195,29.52916667,65,15,dry w/ deluge
195,26.64833333,70,15,dry w/ deluge
195,28.59916667,75,15,dry w/ deluge
195,30.55,80,15,dry w/ deluge
195,30.8,85,15,dry w/ deluge
195,31.05,90,15,dry w/ deluge
196,27.23,10,15,dry w/ deluge
196,27.425,15,15,dry w/ deluge
196,27.62,20,15,dry w/ deluge
196,32.255,25,15,dry w/ deluge
196,36.89,30,15,dry w/ deluge
196,37.085,35,15,dry w/ deluge
196,37.28,40,15,dry w/ deluge
196,35.955,45,15,dry w/ deluge
196,34.63,50,15,dry w/ deluge
196,33.44,55,15,dry w/ deluge
196,32.25,60,15,dry w/ deluge
196,29.435,65,15,dry w/ deluge
196,26.62,70,15,dry w/ deluge
196,28.605,75,15,dry w/ deluge
196,30.59,80,15,dry w/ deluge
196,30.825,85,15,dry w/ deluge
196,31.06,90,15,dry w/ deluge
197,33.72,10,15,dry w/ deluge
197,33.005,15,15,dry w/ deluge
197,32.29,20,15,dry w/ deluge
197,36.095,25,15,dry w/ deluge
197,39.9,30,15,dry w/ deluge
197,38.6525,35,15,dry w/ deluge
197,37.405,40,15,dry w/ deluge
197,36.265,45,15,dry w/ deluge
197,35.125,50,15,dry w/ deluge
197,33.6875,55,15,dry w/ deluge
197,32.25,60,15,dry w/ deluge
197,29.545,65,15,dry w/ deluge
197,26.84,70,15,dry w/ deluge
197,28.7575,75,15,dry w/ deluge
197,30.675,80,15,dry w/ deluge
197,30.8075,85,15,dry w/ deluge
197,30.94,90,15,dry w/ deluge
198,40.21,10,15,dry w/ deluge
198,38.585,15,15,dry w/ deluge
198,36.96,20,15,dry w/ deluge
198,39.935,25,15,dry w/ deluge
198,42.91,30,15,dry w/ deluge
198,40.22,35,15,dry w/ deluge
198,37.53,40,15,dry w/ deluge
198,36.575,45,15,dry w/ deluge
198,35.62,50,15,dry w/ deluge
198,33.935,55,15,dry w/ deluge
198,32.25,60,15,dry w/ deluge
198,29.655,65,15,dry w/ deluge
198,27.06,70,15,dry w/ deluge
198,28.91,75,15,dry w/ deluge
198,30.76,80,15,dry w/ deluge
198,30.79,85,15,dry w/ deluge
198,30.82,90,15,dry w/ deluge
199,39.38333333,10,15,dry w/ deluge
199,38.235,15,15,dry w/ deluge
199,37.08666667,20,15,dry w/ deluge
199,39.93,25,15,dry w/ deluge
199,42.77333333,30,15,dry w/ deluge
199,40.14166667,35,15,dry w/ deluge
199,37.51,40,15,dry w/ deluge
199,36.52333333,45,15,dry w/ deluge
199,35.53666667,50,15,dry w/ deluge
199,33.94333333,55,15,dry w/ deluge
199,32.35,60,15,dry w/ deluge
199,29.66833333,65,15,dry w/ deluge
199,26.98666667,70,15,dry w/ deluge
199,28.835,75,15,dry w/ deluge
199,30.68333333,80,15,dry w/ deluge
199,30.73166667,85,15,dry w/ deluge
199,30.78,90,15,dry w/ deluge
200,38.55666667,10,15,dry w/ deluge
200,37.885,15,15,dry w/ deluge
200,37.21333333,20,15,dry w/ deluge
200,39.925,25,15,dry w/ deluge
200,42.63666667,30,15,dry w/ deluge
200,40.06333333,35,15,dry w/ deluge
200,37.49,40,15,dry w/ deluge
200,36.47166667,45,15,dry w/ deluge
200,35.45333333,50,15,dry w/ deluge
200,33.95166667,55,15,dry w/ deluge
200,32.45,60,15,dry w/ deluge
200,29.68166667,65,15,dry w/ deluge
200,26.91333333,70,15,dry w/ deluge
200,28.76,75,15,dry w/ deluge
200,30.60666667,80,15,dry w/ deluge
200,30.67333333,85,15,dry w/ deluge
200,30.74,90,15,dry w/ deluge
201,37.73,10,15,dry w/ deluge
201,37.535,15,15,dry w/ deluge
201,37.34,20,15,dry w/ deluge
201,39.92,25,15,dry w/ deluge
201,42.5,30,15,dry w/ deluge
201,39.985,35,15,dry w/ deluge
201,37.47,40,15,dry w/ deluge
201,36.42,45,15,dry w/ deluge
201,35.37,50,15,dry w/ deluge
201,33.96,55,15,dry w/ deluge
201,32.55,60,15,dry w/ deluge
201,29.695,65,15,dry w/ deluge
201,26.84,70,15,dry w/ deluge
201,28.685,75,15,dry w/ deluge
201,30.53,80,15,dry w/ deluge
